1612047659.010949,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047659.010979,s3-eth1,3646710.00,60744.00,3707454.00,60744,3646710,1019.00,920.00,1939.00,920,1019,0.00,0.00,0,0
1612047659.010995,s1-eth1,3630844.00,61866.00,3692710.00,61866,3630844,998.00,937.00,1935.00,937,998,0.00,0.00,0,0
1612047659.011009,s3-eth2,60018.00,3646974.00,3706992.00,3646974,60018,909.00,1023.00,1932.00,1023,909,0.00,0.00,0,0
1612047659.011024,s1-eth2,61338.00,3646512.00,3707850.00,3646512,61338,929.00,1016.00,1945.00,1016,929,0.00,0.00,0,0
1612047659.011057,s2-eth1,3646512.00,61338.00,3707850.00,61338,3646512,1016.00,929.00,1945.00,929,1016,0.00,0.00,0,0
1612047659.011071,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047659.011094,s2-eth2,60744.00,3646710.00,3707454.00,3646710,60744,920.00,1019.00,1939.00,1019,920,0.00,0.00,0,0
1612047659.011110,total,11106166.00,11124144.00,22230310.00,11124144,11106166,5791.00,5844.00,11635.00,5844,5791,0.00,0.00,0,0
1612047660.012742,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047660.012798,s3-eth1,3841876.25,58747.25,3900623.50,58806,3845718,874.13,890.11,1764.24,891,875,0.00,0.00,0,0
1612047660.012840,s1-eth1,3837470.75,57626.38,3895097.00,57684,3841308,873.13,873.13,1746.25,874,874,0.00,0.00,0,0
1612047660.012879,s3-eth2,59010.99,3837404.75,3896415.75,3841242,59070,894.11,872.13,1766.23,873,895,0.00,0.00,0,0
1612047660.012917,s1-eth2,58285.71,3846281.75,3904567.50,3850128,58344,883.12,875.12,1758.24,876,884,0.00,0.00,0,0
1612047660.013003,s2-eth1,3846281.75,58285.71,3904567.50,58344,3850128,875.12,883.12,1758.24,884,876,0.00,0.00,0,0
1612047660.013041,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047660.013079,s2-eth2,58747.25,3841876.25,3900623.50,3845718,58806,890.11,874.13,1764.24,875,891,0.00,0.00,0,0
1612047660.013121,total,11689994.00,11688545.00,23378540.00,11711922,11713374,5284.43,5262.48,10546.91,5273,5295,0.00,0.00,0,0
1612047661.014034,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047661.014060,s3-eth1,2728076.00,47070.93,2775147.00,47118,2730804,765.23,712.29,1477.52,713,766,0.00,0.00,0,0
1612047661.014073,s1-eth1,2749906.25,48323.68,2798229.75,48372,2752656,767.23,731.27,1498.50,732,768,0.00,0.00,0,0
1612047661.014086,s3-eth2,46943.06,2745698.50,2792641.50,2748444,46990,710.29,769.23,1479.52,770,711,0.00,0.00,0,0
1612047661.014098,s1-eth2,47598.40,2736887.25,2784485.50,2739624,47646,720.28,767.23,1487.51,768,721,0.00,0.00,0,0
1612047661.014135,s2-eth1,2736887.25,47598.40,2784485.50,47646,2739624,767.23,720.28,1487.51,721,768,0.00,0.00,0,0
1612047661.014148,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047661.014160,s2-eth2,47070.93,2728076.00,2775147.00,2730804,47118,712.29,765.23,1477.52,766,713,0.00,0.00,0,0
1612047661.014173,total,8356481.50,8353654.50,16710136.00,8362008,8364838,4442.56,4465.53,8908.09,4470,4447,0.00,0.00,0,0
1612047662.015272,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047662.015310,s3-eth1,4864745.50,62703.30,4927448.50,62766,4869610,986.01,950.05,1936.06,951,987,0.00,0.00,0,0
1612047662.015336,s1-eth1,4794527.50,62703.30,4857231.00,62766,4799322,974.03,950.05,1924.08,951,975,0.00,0.00,0,0
1612047662.015360,s3-eth2,62571.43,4895584.50,4958156.00,4900480,62634,948.05,993.01,1941.06,994,949,0.00,0.00,0,0
1612047662.015384,s1-eth2,62835.17,4851598.50,4914433.50,4856450,62898,952.05,984.02,1936.06,985,953,0.00,0.00,0,0
1612047662.015439,s2-eth1,4851598.50,62835.17,4914433.50,62898,4856450,984.02,952.05,1936.06,953,985,0.00,0.00,0,0
